,predicted_price,current_price,price_delta,pct_change,action
690,370.0,370,0.0,0.0,hold
691,370.0,370,0.0,0.0,hold
692,375.0,375,0.0,0.0,hold
693,365.17,365,0.17,0.05,increase
694,375.0,375,0.0,0.0,hold
695,305.03,305,0.03,0.01,increase
696,305.03,305,0.03,0.01,increase
697,309.87,310,-0.13,-0.04,decrease
698,300.03,300,0.03,0.01,increase
699,555.0,555,0.0,0.0,hold
700,455.1,455,0.1,0.02,increase
701,455.1,455,0.1,0.02,increase
702,458.8,460,-1.2,-0.26,decrease
703,464.33,465,-0.67,-0.14,decrease
704,369.8,370,-0.2,-0.05,decrease
705,369.8,370,-0.2,-0.05,decrease
706,374.87,375,-0.13,-0.04,decrease
707,365.07,365,0.07,0.02,increase
708,374.87,375,-0.13,-0.04,decrease
709,304.97,305,-0.03,-0.01,decrease
710,304.97,305,-0.03,-0.01,decrease
711,309.63,310,-0.37,-0.12,decrease
712,300.03,300,0.03,0.01,increase
713,555.0,555,0.0,0.0,hold
714,455.07,455,0.07,0.01,increase
715,455.07,455,0.07,0.01,increase
716,460.03,460,0.03,0.01,increase
717,465.4,465,0.4,0.09,increase
718,370.07,370,0.07,0.02,increase
719,370.07,370,0.07,0.02,increase
720,375.0,375,0.0,0.0,hold
721,365.0,365,0.0,0.0,hold
722,375.0,375,0.0,0.0,hold
723,305.0,305,0.0,0.0,hold
724,305.0,305,0.0,0.0,hold
725,310.0,310,0.0,0.0,hold
726,300.03,300,0.03,0.01,increase
727,555.0,555,0.0,0.0,hold
728,520.0,520,0.0,0.0,hold
729,520.0,520,0.0,0.0,hold
730,530.93,530,0.93,0.18,increase
731,534.57,535,-0.43,-0.08,decrease
732,425.1,425,0.1,0.02,increase
733,425.1,425,0.1,0.02,increase
734,429.9,430,-0.1,-0.02,decrease
735,413.07,415,-1.93,-0.47,decrease
736,429.9,430,-0.1,-0.02,decrease
737,350.47,350,0.47,0.13,increase
738,350.47,350,0.47,0.13,increase
739,352.63,355,-2.37,-0.67,decrease
740,346.4,345,1.4,0.41,increase
741,631.97,640,-8.03,-1.26,decrease
742,565.0,565,0.0,0.0,hold
743,565.0,565,0.0,0.0,hold
744,570.73,570,0.73,0.13,increase
745,574.0,575,-1.0,-0.17,decrease
746,455.4,455,0.4,0.09,increase
747,455.4,455,0.4,0.09,increase
748,464.87,465,-0.13,-0.03,decrease
749,450.63,450,0.63,0.14,increase
750,464.87,465,-0.13,-0.03,decrease
751,375.07,375,0.07,0.02,increase
752,375.07,375,0.07,0.02,increase
753,385.07,385,0.07,0.02,increase
754,371.3,370,1.3,0.35,increase
755,690.5,690,0.5,0.07,increase
756,455.03,455,0.03,0.01,increase
757,455.03,455,0.03,0.01,increase
758,460.0,460,0.0,0.0,hold
759,465.0,465,0.0,0.0,hold
760,370.0,370,0.0,0.0,hold
761,370.0,370,0.0,0.0,hold
762,375.0,375,0.0,0.0,hold
763,365.17,365,0.17,0.05,increase
764,375.0,375,0.0,0.0,hold
765,304.97,305,-0.03,-0.01,decrease
766,304.97,305,-0.03,-0.01,decrease
767,309.63,310,-0.37,-0.12,decrease
768,300.1,300,0.1,0.03,increase
769,555.0,555,0.0,0.0,hold
770,455.03,455,0.03,0.01,increase
771,455.03,455,0.03,0.01,increase
772,460.0,460,0.0,0.0,hold
773,465.0,465,0.0,0.0,hold
774,369.97,370,-0.03,-0.01,decrease
775,369.97,370,-0.03,-0.01,decrease
776,374.93,375,-0.07,-0.02,decrease
777,365.17,365,0.17,0.05,increase
778,374.93,375,-0.07,-0.02,decrease
779,304.97,305,-0.03,-0.01,decrease
780,304.97,305,-0.03,-0.01,decrease
781,309.67,310,-0.33,-0.11,decrease
782,300.1,300,0.1,0.03,increase
783,555.0,555,0.0,0.0,hold
784,455.27,455,0.27,0.06,increase
785,455.27,455,0.27,0.06,increase
786,460.87,460,0.87,0.19,increase
787,466.13,465,1.13,0.24,increase
788,370.73,370,0.73,0.2,increase
789,370.73,370,0.73,0.2,increase
790,374.8,375,-0.2,-0.05,decrease
791,365.43,365,0.43,0.12,increase
792,374.8,375,-0.2,-0.05,decrease
793,305.13,305,0.13,0.04,increase
794,305.13,305,0.13,0.04,increase
795,310.0,310,0.0,0.0,hold
796,300.43,300,0.43,0.14,increase
797,555.1,555,0.1,0.02,increase
798,588.53,590,-1.47,-0.25,decrease
799,588.53,590,-1.47,-0.25,decrease
800,595.23,595,0.23,0.04,increase
801,599.17,600,-0.83,-0.14,decrease
802,475.17,475,0.17,0.04,increase
803,475.17,475,0.17,0.04,increase
804,484.77,485,-0.23,-0.05,decrease
805,470.67,470,0.67,0.14,increase
806,484.77,485,-0.23,-0.05,decrease
807,394.83,395,-0.17,-0.04,decrease
808,394.83,395,-0.17,-0.04,decrease
809,399.13,400,-0.87,-0.22,decrease
810,385.2,385,0.2,0.05,increase
811,717.07,720,-2.93,-0.41,decrease
812,587.93,590,-2.07,-0.35,decrease
813,587.93,590,-2.07,-0.35,decrease
814,589.33,595,-5.67,-0.95,decrease
815,599.1,600,-0.9,-0.15,decrease
816,475.03,475,0.03,0.01,increase
817,475.03,475,0.03,0.01,increase
818,482.77,485,-2.23,-0.46,decrease
819,470.3,470,0.3,0.06,increase
820,482.77,485,-2.23,-0.46,decrease
821,393.87,395,-1.13,-0.29,decrease
822,393.87,395,-1.13,-0.29,decrease
823,399.43,400,-0.57,-0.14,decrease
824,384.03,385,-0.97,-0.25,decrease
825,715.7,720,-4.3,-0.6,decrease
826,776.03,775,1.03,0.13,increase
827,776.03,775,1.03,0.13,increase
828,784.6,785,-0.4,-0.05,decrease
829,790.53,795,-4.47,-0.56,decrease
830,628.8,630,-1.2,-0.19,decrease
831,628.8,630,-1.2,-0.19,decrease
832,638.8,640,-1.2,-0.19,decrease
833,618.5,620,-1.5,-0.24,decrease
834,638.8,640,-1.2,-0.19,decrease
835,518.77,520,-1.23,-0.24,decrease
836,518.77,520,-1.23,-0.24,decrease
837,526.9,530,-3.1,-0.58,decrease
838,506.7,510,-3.3,-0.65,decrease
839,932.67,950,-17.33,-1.82,decrease
840,776.0,775,1.0,0.13,increase
841,776.0,775,1.0,0.13,increase
842,782.83,785,-2.17,-0.28,decrease
843,787.6,795,-7.4,-0.93,decrease
844,631.07,630,1.07,0.17,increase
845,631.07,630,1.07,0.17,increase
846,637.2,640,-2.8,-0.44,decrease
847,622.4,620,2.4,0.39,increase
848,637.2,640,-2.8,-0.44,decrease
849,519.83,520,-0.17,-0.03,decrease
850,519.83,520,-0.17,-0.03,decrease
851,527.5,530,-2.5,-0.47,decrease
852,508.73,510,-1.27,-0.25,decrease
853,939.73,950,-10.27,-1.08,decrease
854,675.27,675,0.27,0.04,increase
855,675.27,675,0.27,0.04,increase
856,685.47,685,0.47,0.07,increase
857,686.83,690,-3.17,-0.46,decrease
858,550.03,550,0.03,0.01,increase
859,550.03,550,0.03,0.01,increase
860,554.23,555,-0.77,-0.14,decrease
861,540.57,540,0.57,0.1,increase
862,554.23,555,-0.77,-0.14,decrease
863,449.47,450,-0.53,-0.12,decrease
864,449.47,450,-0.53,-0.12,decrease
865,455.2,460,-4.8,-1.04,decrease
866,445.0,445,0.0,0.0,hold
867,817.1,825,-7.9,-0.96,decrease
868,674.73,675,-0.27,-0.04,decrease
869,674.73,675,-0.27,-0.04,decrease
870,683.9,685,-1.1,-0.16,decrease
871,688.03,690,-1.97,-0.29,decrease
872,545.97,550,-4.03,-0.73,decrease
873,545.97,550,-4.03,-0.73,decrease
874,552.73,555,-2.27,-0.41,decrease
875,537.17,540,-2.83,-0.52,decrease
876,552.73,555,-2.27,-0.41,decrease
877,449.1,450,-0.9,-0.2,decrease
878,449.1,450,-0.9,-0.2,decrease
879,455.9,460,-4.1,-0.89,decrease
880,444.07,445,-0.93,-0.21,decrease
881,814.73,825,-10.27,-1.24,decrease
882,500.07,500,0.07,0.01,increase
883,500.07,500,0.07,0.01,increase
884,504.87,505,-0.13,-0.03,decrease
885,509.97,510,-0.03,-0.01,decrease
886,405.0,405,0.0,0.0,hold
887,405.0,405,0.0,0.0,hold
888,410.0,410,0.0,0.0,hold
889,400.13,400,0.13,0.03,increase
890,410.0,410,0.0,0.0,hold
891,334.97,335,-0.03,-0.01,decrease
892,334.97,335,-0.03,-0.01,decrease
893,339.9,340,-0.1,-0.03,decrease
894,330.33,330,0.33,0.1,increase
895,610.17,610,0.17,0.03,increase
896,499.03,500,-0.97,-0.19,decrease
897,499.03,500,-0.97,-0.19,decrease
898,504.8,505,-0.2,-0.04,decrease
899,509.13,510,-0.87,-0.17,decrease
900,405.07,405,0.07,0.02,increase
901,405.07,405,0.07,0.02,increase
902,410.0,410,0.0,0.0,hold
903,400.23,400,0.23,0.06,increase
904,410.0,410,0.0,0.0,hold
905,334.9,335,-0.1,-0.03,decrease
906,334.9,335,-0.1,-0.03,decrease
907,339.0,340,-1.0,-0.29,decrease
908,330.53,330,0.53,0.16,increase
909,610.17,610,0.17,0.03,increase
910,500.63,500,0.63,0.13,increase
911,500.63,500,0.63,0.13,increase
912,506.4,505,1.4,0.28,increase
913,510.63,510,0.63,0.12,increase
914,406.73,405,1.73,0.43,increase
915,406.73,405,1.73,0.43,increase
916,409.73,410,-0.27,-0.07,decrease
917,401.7,400,1.7,0.42,increase
918,409.73,410,-0.27,-0.07,decrease
919,335.3,335,0.3,0.09,increase
920,335.3,335,0.3,0.09,increase
921,339.9,340,-0.1,-0.03,decrease
922,331.37,330,1.37,0.41,increase
923,610.17,610,0.17,0.03,increase
924,573.7,575,-1.3,-0.23,decrease
925,573.7,575,-1.3,-0.23,decrease
926,578.67,580,-1.33,-0.23,decrease
927,585.83,590,-4.17,-0.71,decrease
928,464.5,465,-0.5,-0.11,decrease
929,464.5,465,-0.5,-0.11,decrease
930,473.43,475,-1.57,-0.33,decrease
931,457.83,460,-2.17,-0.47,decrease
932,473.43,475,-1.57,-0.33,decrease
933,383.53,385,-1.47,-0.38,decrease
934,383.53,385,-1.47,-0.38,decrease
935,386.53,390,-3.47,-0.89,decrease
936,380.8,380,0.8,0.21,increase
937,702.9,705,-2.1,-0.3,decrease
938,616.0,620,-4.0,-0.65,decrease
939,616.0,620,-4.0,-0.65,decrease
940,629.67,630,-0.33,-0.05,decrease
941,632.03,635,-2.97,-0.47,decrease
942,503.87,505,-1.13,-0.22,decrease
943,503.87,505,-1.13,-0.22,decrease
944,509.17,510,-0.83,-0.16,decrease
945,494.83,495,-0.17,-0.03,decrease
946,509.17,510,-0.83,-0.16,decrease
947,414.87,415,-0.13,-0.03,decrease
948,414.87,415,-0.13,-0.03,decrease
949,422.3,425,-2.7,-0.64,decrease
950,409.43,410,-0.57,-0.14,decrease
951,764.97,760,4.97,0.65,increase
952,500.07,500,0.07,0.01,increase
953,500.07,500,0.07,0.01,increase
954,504.7,505,-0.3,-0.06,decrease
955,510.43,510,0.43,0.08,increase
956,404.9,405,-0.1,-0.02,decrease
957,404.9,405,-0.1,-0.02,decrease
958,409.8,410,-0.2,-0.05,decrease
959,400.2,400,0.2,0.05,increase
960,409.8,410,-0.2,-0.05,decrease
961,335.0,335,0.0,0.0,hold
962,335.0,335,0.0,0.0,hold
963,339.93,340,-0.07,-0.02,decrease
964,330.37,330,0.37,0.11,increase
965,610.0,610,0.0,0.0,hold
966,500.0,500,0.0,0.0,hold
967,500.0,500,0.0,0.0,hold
968,504.73,505,-0.27,-0.05,decrease
969,509.87,510,-0.13,-0.03,decrease
970,405.0,405,0.0,0.0,hold
971,405.0,405,0.0,0.0,hold
972,410.0,410,0.0,0.0,hold
973,400.13,400,0.13,0.03,increase
974,410.0,410,0.0,0.0,hold
975,334.97,335,-0.03,-0.01,decrease
976,334.97,335,-0.03,-0.01,decrease
977,339.9,340,-0.1,-0.03,decrease
978,330.33,330,0.33,0.1,increase
979,610.0,610,0.0,0.0,hold
980,499.03,500,-0.97,-0.19,decrease
981,499.03,500,-0.97,-0.19,decrease
982,504.67,505,-0.33,-0.07,decrease
983,508.97,510,-1.03,-0.2,decrease
984,405.07,405,0.07,0.02,increase
985,405.07,405,0.07,0.02,increase
986,410.0,410,0.0,0.0,hold
987,400.23,400,0.23,0.06,increase
988,410.0,410,0.0,0.0,hold
989,334.83,335,-0.17,-0.05,decrease
990,334.83,335,-0.17,-0.05,decrease
991,339.0,340,-1.0,-0.29,decrease
992,330.47,330,0.47,0.14,increase
993,610.0,610,0.0,0.0,hold
994,575.27,575,0.27,0.05,increase
995,575.27,575,0.27,0.05,increase
996,579.5,580,-0.5,-0.09,decrease
997,589.73,590,-0.27,-0.05,decrease
998,465.6,465,0.6,0.13,increase
999,465.6,465,0.6,0.13,increase
1000,474.63,475,-0.37,-0.08,decrease
1001,459.63,460,-0.37,-0.08,decrease
1002,474.63,475,-0.37,-0.08,decrease
1003,385.03,385,0.03,0.01,increase
1004,385.03,385,0.03,0.01,increase
1005,391.23,390,1.23,0.32,increase
1006,383.03,380,3.03,0.8,increase
1007,705.07,705,0.07,0.01,increase
1008,575.5,575,0.5,0.09,increase
1009,575.5,575,0.5,0.09,increase
1010,578.6,580,-1.4,-0.24,decrease
1011,588.83,590,-1.17,-0.2,decrease
1012,464.73,465,-0.27,-0.06,decrease
1013,464.73,465,-0.27,-0.06,decrease
1014,474.7,475,-0.3,-0.06,decrease
1015,458.7,460,-1.3,-0.28,decrease
1016,474.7,475,-0.3,-0.06,decrease
1017,384.1,385,-0.9,-0.23,decrease
1018,384.1,385,-0.9,-0.23,decrease
1019,390.03,390,0.03,0.01,increase
1020,381.4,380,1.4,0.37,increase
1021,705.57,705,0.57,0.08,increase
1022,688.77,690,-1.23,-0.18,decrease
1023,688.77,690,-1.23,-0.18,decrease
1024,696.53,700,-3.47,-0.5,decrease
1025,704.27,705,-0.73,-0.1,decrease
1026,558.37,560,-1.63,-0.29,decrease
1027,558.37,560,-1.63,-0.29,decrease
1028,569.1,570,-0.9,-0.16,decrease
1029,520.37,550,-29.63,-5.39,decrease
1030,569.1,570,-0.9,-0.16,decrease
1031,459.67,460,-0.33,-0.07,decrease
1032,459.67,460,-0.33,-0.07,decrease
1033,470.43,470,0.43,0.09,increase
1034,453.33,455,-1.67,-0.37,decrease
1035,841.87,845,-3.13,-0.37,decrease
1036,750.23,750,0.23,0.03,increase
1037,750.23,750,0.23,0.03,increase
1038,754.47,755,-0.53,-0.07,decrease
1039,767.17,765,2.17,0.28,increase
1040,605.07,605,0.07,0.01,increase
1041,605.07,605,0.07,0.01,increase
1042,615.17,615,0.17,0.03,increase
1043,600.97,600,0.97,0.16,increase
1044,615.17,615,0.17,0.03,increase
1045,499.73,500,-0.27,-0.05,decrease
1046,499.73,500,-0.27,-0.05,decrease
1047,513.4,510,3.4,0.67,increase
1048,490.8,490,0.8,0.16,increase
1049,910.97,915,-4.03,-0.44,decrease
1050,650.07,650,0.07,0.01,increase
1051,650.07,650,0.07,0.01,increase
1052,661.17,660,1.17,0.18,increase
1053,664.33,665,-0.67,-0.1,decrease
1054,530.07,530,0.07,0.01,increase
1055,530.07,530,0.07,0.01,increase
1056,535.5,535,0.5,0.09,increase
1057,521.57,520,1.57,0.3,increase
1058,535.5,535,0.5,0.09,increase
1059,436.07,435,1.07,0.25,increase
1060,436.07,435,1.07,0.25,increase
1061,447.27,445,2.27,0.51,increase
1062,431.63,430,1.63,0.38,increase
1063,794.4,795,-0.6,-0.08,decrease
1064,650.0,650,0.0,0.0,hold
1065,650.0,650,0.0,0.0,hold
1066,659.67,660,-0.33,-0.05,decrease
1067,664.87,665,-0.13,-0.02,decrease
1068,530.03,530,0.03,0.01,increase
1069,530.03,530,0.03,0.01,increase
1070,534.97,535,-0.03,-0.01,decrease
1071,519.7,520,-0.3,-0.06,decrease
1072,534.97,535,-0.03,-0.01,decrease
1073,435.17,435,0.17,0.04,increase
1074,435.17,435,0.17,0.04,increase
1075,444.8,445,-0.2,-0.04,decrease
1076,430.93,430,0.93,0.22,increase
1077,794.4,795,-0.6,-0.08,decrease
1078,650.0,650,0.0,0.0,hold
1079,650.0,650,0.0,0.0,hold
1080,660.0,660,0.0,0.0,hold
1081,664.87,665,-0.13,-0.02,decrease
1082,530.03,530,0.03,0.01,increase
1083,530.03,530,0.03,0.01,increase
1084,535.0,535,0.0,0.0,hold
1085,519.6,520,-0.4,-0.08,decrease
1086,535.0,535,0.0,0.0,hold
1087,435.0,435,0.0,0.0,hold
1088,435.0,435,0.0,0.0,hold
1089,444.47,445,-0.53,-0.12,decrease
1090,429.77,430,-0.23,-0.05,decrease
1091,794.6,795,-0.4,-0.05,decrease
1092,646.73,650,-3.27,-0.5,decrease
1093,646.73,650,-3.27,-0.5,decrease
1094,658.43,660,-1.57,-0.24,decrease
1095,663.17,665,-1.83,-0.28,decrease
1096,530.13,530,0.13,0.03,increase
1097,530.13,530,0.13,0.03,increase
1098,532.9,535,-2.1,-0.39,decrease
1099,519.67,520,-0.33,-0.06,decrease
1100,532.9,535,-2.1,-0.39,decrease
1101,434.57,435,-0.43,-0.1,decrease
1102,434.57,435,-0.43,-0.1,decrease
1103,444.6,445,-0.4,-0.09,decrease
1104,430.53,430,0.53,0.12,increase
1105,794.6,795,-0.4,-0.05,decrease
1106,650.0,650,0.0,0.0,hold
1107,650.0,650,0.0,0.0,hold
1108,659.77,660,-0.23,-0.04,decrease
1109,664.97,665,-0.03,-0.01,decrease
1110,530.07,530,0.07,0.01,increase
1111,530.07,530,0.07,0.01,increase
1112,535.0,535,0.0,0.0,hold
1113,519.1,520,-0.9,-0.17,decrease
1114,535.0,535,0.0,0.0,hold
1115,435.13,435,0.13,0.03,increase
1116,435.13,435,0.13,0.03,increase
1117,444.8,445,-0.2,-0.04,decrease
1118,431.17,430,1.17,0.27,increase
1119,794.4,795,-0.6,-0.08,decrease
1120,749.5,750,-0.5,-0.07,decrease
1121,749.5,750,-0.5,-0.07,decrease
1122,753.4,755,-1.6,-0.21,decrease
1123,767.17,765,2.17,0.28,increase
1124,604.77,605,-0.23,-0.04,decrease
1125,604.77,605,-0.23,-0.04,decrease
1126,614.53,615,-0.47,-0.08,decrease
1127,601.03,600,1.03,0.17,increase
1128,614.53,615,-0.47,-0.08,decrease
1129,500.03,500,0.03,0.01,increase
1130,500.03,500,0.03,0.01,increase
1131,511.43,510,1.43,0.28,increase
1132,491.27,490,1.27,0.26,increase
1133,907.37,915,-7.63,-0.83,decrease
1134,750.57,750,0.57,0.08,increase
1135,750.57,750,0.57,0.08,increase
1136,753.6,755,-1.4,-0.19,decrease
1137,768.27,765,3.27,0.43,increase
1138,605.23,605,0.23,0.04,increase
1139,605.23,605,0.23,0.04,increase
1140,616.53,615,1.53,0.25,increase
1141,601.4,600,1.4,0.23,increase
1142,616.53,615,1.53,0.25,increase
1143,500.77,500,0.77,0.15,increase
1144,500.77,500,0.77,0.15,increase
1145,514.3,510,4.3,0.84,increase
1146,490.83,490,0.83,0.17,increase
1147,912.13,915,-2.87,-0.31,decrease
1148,649.53,650,-0.47,-0.07,decrease
1149,649.53,650,-0.47,-0.07,decrease
1150,659.8,660,-0.2,-0.03,decrease
1151,665.0,665,0.0,0.0,hold
1152,529.93,530,-0.07,-0.01,decrease
1153,529.93,530,-0.07,-0.01,decrease
1154,535.0,535,0.0,0.0,hold
1155,519.93,520,-0.07,-0.01,decrease
1156,535.0,535,0.0,0.0,hold
1157,435.13,435,0.13,0.03,increase
1158,435.13,435,0.13,0.03,increase
1159,444.8,445,-0.2,-0.04,decrease
1160,430.07,430,0.07,0.02,increase
1161,794.8,795,-0.2,-0.03,decrease
1162,649.3,650,-0.7,-0.11,decrease
1163,649.3,650,-0.7,-0.11,decrease
1164,659.77,660,-0.23,-0.04,decrease
1165,664.9,665,-0.1,-0.02,decrease
1166,530.03,530,0.03,0.01,increase
1167,530.03,530,0.03,0.01,increase
1168,535.0,535,0.0,0.0,hold
1169,519.23,520,-0.77,-0.15,decrease
1170,535.0,535,0.0,0.0,hold
1171,434.93,435,-0.07,-0.02,decrease
1172,434.93,435,-0.07,-0.02,decrease
1173,444.6,445,-0.4,-0.09,decrease
1174,429.9,430,-0.1,-0.02,decrease
1175,794.8,795,-0.2,-0.03,decrease
1176,500.0,500,0.0,0.0,hold
1177,500.0,500,0.0,0.0,hold
1178,503.77,505,-1.23,-0.24,decrease
1179,509.23,510,-0.77,-0.15,decrease
1180,403.8,405,-1.2,-0.3,decrease
1181,403.8,405,-1.2,-0.3,decrease
1182,409.7,410,-0.3,-0.07,decrease
1183,400.03,400,0.03,0.01,increase
1184,409.7,410,-0.3,-0.07,decrease
1185,334.67,335,-0.33,-0.1,decrease
1186,334.67,335,-0.33,-0.1,decrease
1187,338.97,340,-1.03,-0.3,decrease
1188,330.3,330,0.3,0.09,increase
1189,610.0,610,0.0,0.0,hold
1190,500.43,500,0.43,0.09,increase
1191,500.43,500,0.43,0.09,increase
1192,506.4,505,1.4,0.28,increase
1193,511.13,510,1.13,0.22,increase
1194,405.73,405,0.73,0.18,increase
1195,405.73,405,0.73,0.18,increase
1196,410.7,410,0.7,0.17,increase
1197,400.37,400,0.37,0.09,increase
1198,410.7,410,0.7,0.17,increase
1199,335.7,335,0.7,0.21,increase
1200,335.7,335,0.7,0.21,increase
1201,339.03,340,-0.97,-0.28,decrease
1202,331.4,330,1.4,0.42,increase
1203,610.1,610,0.1,0.02,increase
1204,500.63,500,0.63,0.13,increase
1205,500.63,500,0.63,0.13,increase
1206,504.7,505,-0.3,-0.06,decrease
1207,511.33,510,1.33,0.26,increase
1208,405.7,405,0.7,0.17,increase
1209,405.7,405,0.7,0.17,increase
1210,411.17,410,1.17,0.28,increase
1211,400.43,400,0.43,0.11,increase
1212,411.17,410,1.17,0.28,increase
1213,335.13,335,0.13,0.04,increase
1214,335.13,335,0.13,0.04,increase
1215,339.1,340,-0.9,-0.26,decrease
1216,331.03,330,1.03,0.31,increase
1217,610.0,610,0.0,0.0,hold
1218,689.2,690,-0.8,-0.12,decrease
1219,689.2,690,-0.8,-0.12,decrease
1220,696.87,700,-3.13,-0.45,decrease
1221,704.67,705,-0.33,-0.05,decrease
1222,558.93,560,-1.07,-0.19,decrease
1223,558.93,560,-1.07,-0.19,decrease
1224,569.2,570,-0.8,-0.14,decrease
1225,520.93,550,-29.07,-5.28,decrease
1226,569.2,570,-0.8,-0.14,decrease
1227,458.93,460,-1.07,-0.23,decrease
1228,458.93,460,-1.07,-0.23,decrease
1229,470.6,470,0.6,0.13,increase
1230,451.8,455,-3.2,-0.7,decrease
1231,842.33,845,-2.67,-0.32,decrease
1232,560.93,560,0.93,0.17,increase
1233,560.93,560,0.93,0.17,increase
1234,566.03,565,1.03,0.18,increase
1235,570.63,570,0.63,0.11,increase
1236,455.5,455,0.5,0.11,increase
1237,455.5,455,0.5,0.11,increase
1238,459.8,460,-0.2,-0.04,decrease
1239,445.0,445,0.0,0.0,hold
1240,459.8,460,-0.2,-0.04,decrease
1241,375.4,375,0.4,0.11,increase
1242,375.4,375,0.4,0.11,increase
1243,381.07,380,1.07,0.28,increase
1244,366.6,365,1.6,0.44,increase
1245,688.87,685,3.87,0.56,increase
1246,455.83,450,5.83,1.3,increase
1247,455.83,450,5.83,1.3,increase
1248,457.27,455,2.27,0.5,increase
1249,464.27,460,4.27,0.93,increase
1250,366.5,365,1.5,0.41,increase
1251,366.5,365,1.5,0.41,increase
1252,370.1,370,0.1,0.03,increase
1253,365.0,360,5.0,1.39,increase
1254,370.1,370,0.1,0.03,increase
1255,300.93,300,0.93,0.31,increase
1256,300.93,300,0.93,0.31,increase
1257,309.27,305,4.27,1.4,increase
1258,297.03,295,2.03,0.69,increase
1259,551.87,550,1.87,0.34,increase
